# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.2082581131143229,3.13543695133902,3.196870840761421,6.687800364520262,2.896767481657793,-3.000000000000042,-0.019194760741028376,0.0,-3.17821164933596,0.0
 1.2135281019169017,3.150558147973441,3.1986394281359996,6.671051224716036,2.8809575152500564,-2.999999999999958,-0.020037062335260317,0.0,-3.2995256061683946,0.0
 1.2188233318978863,3.165668957699773,3.200402129897892,6.653579477803227,2.865071825307103,-2.9999999999999583,-0.02088469788570238,0.0,-3.4200953612652696,0.0
 1.2241440713654264,3.180768965041694,3.2021587106225917,6.635382041431792,2.849109606904483,-2.9999999999999583,-0.02173790661356581,0.0,-3.5399331460042482,0.0
 1.229490596791042,3.19585775452288,3.2039089348855914,6.616455698861701,2.833070030627636,-3.0000000000000417,-0.022596930847644917,0.0,-3.6590504922819473,0.0
 1.2348631931191587,3.210934910667007,3.205652567262383,6.596797097622473,2.8169522416432855,-3.0000000000000413,-0.02346201651517885,0.0,-3.777458221723551,0.0
 1.2402621540916396,3.226000017997752,3.207389372328459,6.57640274810821,2.8007553587258425,-3.0000000000000413,-0.02433341305980628,0.0,-3.895166434717144,0.0
 1.245687782588201,3.2410526610387915,3.2091191146593125,6.555269022101159,2.7844784732361587,-3.0,-0.025211373233332883,0.0,-4.0121844942000155,0.0
 1.2511403909836665,3.256092424313801,3.2108415588304364,6.533392151243928,2.7681206480497624,-2.9999999999999187,-0.02609615371042767,0.0,-4.128521013475906,0.0
 1.25662030152308,3.2711188923464585,3.212556469417323,6.510768225429993,2.7516809164315217,-3.000000000000081,-0.026988015310139068,0.0,-4.2441838342000615,0.0
 1.2621278467157673,3.2861316496604394,3.2142636109954643,6.487393191157061,2.73515828085346,-2.9999999999999596,-0.027887223194598174,0.0,-4.359180011450881,0.0
 1.2676633697495234,3.3011302807794207,3.2159627481403534,6.463262849795386,2.7185517117521916,-2.99999999999996,-0.02879404592713159,0.0,-4.473515794220169,0.0
 1.273227224926182,3.316114370227078,3.217653645427483,6.43837285578585,2.701860146222216,-2.99999999999996,-0.029708757432745776,0.0,-4.587196601839355,0.0
 1.2788197781199235,3.3310835025270893,3.2193360674323452,6.412718714779913,2.6850824866409915,-3.0,-0.03063163600176044,0.0,-4.700227001028398,0.0
 1.2844414072597727,3.34603726220313,3.221009778730433,6.386295781707027,2.668217599221444,-3.0,-0.031562964759924816,0.0,-4.812610681566362,0.0
 1.290092502837857,3.360975233778876,3.222674543897239,6.359099258765386,2.6512643124871915,-2.999999999999961,-0.03250303170486701,0.0,-4.92435042832961,0.0
 1.2957734684451085,3.3758970017780054,3.224330127508255,6.33112419334399,2.6342214156654364,-3.000000000000039,-0.03345213036777925,0.0,-5.035448092099349,0.0
 1.3014847213362317,3.390802150724194,3.2259762941389747,6.3023654758698875,2.617087656992067,-2.999999999999961,-0.03441055943653782,0.0,-5.145904558671273,0.0
 1.307226693025895,3.4056902651411174,3.22761280836489,6.272817837576288,2.599861741923078,-2.9999999999999614,-0.035378623268306264,0.0,-5.255719714532535,0.0
 1.3129998299182701,3.420560929552453,3.2292394347614937,6.242475848196336,2.5825423312459517,-3.000000000000077,-0.036356632119232096,0.0,-5.364892412155289,0.0
 1.3188045939722077,3.435413728481877,3.2308559379042783,6.211333913569015,2.565128039084139,-2.999999999999962,-0.0373449022484514,0.0,-5.473420428534751,0.0
 1.3246414634045245,3.4502482464530666,3.2324620823687362,6.179386273179483,2.5476174307871884,-3.000000000000076,-0.038343756462351136,0.0,-5.581300426357081,0.0
 1.330510933434092,3.4650640679896965,3.2340576327303605,6.146626997600967,2.5300090206984858,-2.9999999999999623,-0.039353523537627576,0.0,-5.6885279100695865,0.0
 1.3364135170696334,3.4798607776154453,3.2356423535646432,6.11304998584867,2.512301269791862,-2.9999999999999623,-0.04037453930371089,0.0,-5.795097174604757,0.0
 1.3423497459443803,3.494637959853988,3.237216009447077,6.078648962668816,2.4944925831676215,-3.0,-0.04140714668699257,0.0,-5.9010012588358185,0.0
 1.3483201712010313,3.509395199229002,3.238778364953155,6.043417475713534,2.4765813073976686,-2.9999999999999627,-0.042451695567587704,0.0,-6.006231890901201,0.0
 1.3543253644307265,3.5241320802641622,3.2403291846583695,6.0073488926263146,2.4585657277085833,-2.999999999999963,-0.04350854335975666,0.0,-6.110779426428033,0.0
 1.3603659186701103,3.5388481874831474,3.2418682331382125,5.970436398056066,2.4404440649904324,-2.9999999999999263,-0.04457805544676789,0.0,-6.214632790114545,0.0
 1.366442449460894,3.553543105409632,3.2433952749681776,5.932672990553521,2.4222144726180814,-2.9999999999999636,-0.045660605018144014,0.0,-6.3177794114358665,0.0
